1507.15 | 2350
1507.42 | 2345
1507.7 | 2348
1507.97 | 2346
1508.24 | 2331
1508.51 | 2335
1508.78 | 2336
1509.06 | 2339
1509.33 | 2335
1509.6 | 2335
1509.87 | 2330
1510.14 | 2333
1510.42 | 2339
1510.69 | 2328
1510.96 | 2320
1511.23 | 2309
1511.5 | 2306
1511.78 | 2308
1512.05 | 2298
1512.32 | 2301
1512.59 | 2299
1512.86 | 2307
1513.14 | 2304
1513.41 | 2307
1513.68 | 2300
1513.95 | 2297
1514.22 | 2292
1514.5 | 2288
1514.77 | 2289
1515.04 | 2290
1515.31 | 2293
1515.58 | 2298
1515.86 | 2295
1516.13 | 2289
1516.4 | 2286
1516.67 | 2281
1516.94 | 2279
1517.22 | 2272
1517.49 | 2262
1517.76 | 2258
1518.03 | 2262
1518.3 | 2263
1518.58 | 2258
1518.85 | 2259
1519.12 | 2255
1519.39 | 2256
1519.66 | 2253
1519.94 | 2246
1520.21 | 2247
1520.48 | 2246
1520.75 | 2240
1521.02 | 2241
1521.3 | 2231
1521.57 | 2241
1521.84 | 2235
1522.11 | 2231
1522.38 | 2236
1522.66 | 2234
1522.93 | 2233
1523.2 | 2221
1523.47 | 2225
1523.74 | 2228
1524.02 | 2213
1524.29 | 2200
1524.56 | 2201
1524.83 | 2203
1525.1 | 2191
1525.38 | 2196
1525.65 | 2191
1525.92 | 2195
1526.19 | 2194
1526.46 | 2193
1526.74 | 2200
1527.01 | 2193
1527.28 | 2191
1527.55 | 2185
1527.82 | 2183
1528.1 | 2189
1528.37 | 2184
1528.64 | 2198
1528.91 | 2198
1529.18 | 2199
1529.46 | 2204
1529.73 | 2203
1530 | 2206
1530.27 | 2202
1530.54 | 2214
1530.82 | 2213
1531.09 | 2220
1531.36 | 2219
1531.63 | 2223
1531.9 | 2235
1532.18 | 2235
1532.45 | 2224
1532.72 | 2224
1532.99 | 2233
1533.26 | 2220
1533.54 | 2209
1533.81 | 2209
1534.08 | 2203
1534.35 | 2197
1534.62 | 2193
1534.9 | 2188
1535.17 | 2191
1535.44 | 2191
1535.71 | 2189
1535.98 | 2189
1536.26 | 2184
1536.53 | 2192
1536.8 | 2207
1537.07 | 2212
1537.34 | 2212
1537.62 | 2220
1537.89 | 2214
1538.16 | 2217
1538.43 | 2212
1538.7 | 2221
1538.98 | 2224
1539.25 | 2223
1539.52 | 2228
1539.79 | 2221
1540.06 | 2219
1540.34 | 2217
1540.61 | 2216
1540.88 | 2225
1541.15 | 2213
1541.42 | 2210
1541.7 | 2211
1541.97 | 2214
1542.24 | 2220
1542.51 | 2225
1542.78 | 2231
1543.06 | 2230
1543.33 | 2234
1543.6 | 2242
1543.87 | 2243
1544.14 | 2241
1544.42 | 2240
1544.69 | 2231
1544.96 | 2233
1545.23 | 2231
1545.5 | 2226
1545.78 | 2223
1546.05 | 2234
1546.32 | 2231
1546.59 | 2225
1546.86 | 2233
1547.14 | 2250
1547.41 | 2244
1547.68 | 2240
1547.95 | 2238
1548.22 | 2231
1548.5 | 2240
1548.77 | 2242
1549.04 | 2241
1549.31 | 2245
1549.58 | 2251
1549.86 | 2250
1550.13 | 2253
1550.4 | 2237
1550.67 | 2235
1550.94 | 2230
1551.22 | 2230
1551.49 | 2222
1551.76 | 2217
1552.03 | 2218
1552.3 | 2212
1552.58 | 2220
1552.85 | 2214
1553.12 | 2216
1553.39 | 2225
1553.66 | 2224
1553.94 | 2227
1554.21 | 2232
1554.48 | 2235
1554.75 | 2239
1555.02 | 2244
1555.3 | 2248
1555.57 | 2240
1555.84 | 2234
1556.11 | 2240
1556.38 | 2247
1556.66 | 2242
1556.93 | 2226
1557.2 | 2235
1557.47 | 2224
1557.74 | 2224
1558.02 | 2226
1558.29 | 2231
1558.56 | 2236
1558.83 | 2230
1559.1 | 2236
1559.38 | 2234
1559.65 | 2230
1559.92 | 2235
1560.19 | 2234
1560.46 | 2234
1560.74 | 2244
1561.01 | 2253
1561.28 | 2258
1561.55 | 2264
1561.82 | 2270
1562.1 | 2273
1562.37 | 2265
1562.64 | 2274
1562.91 | 2281
1563.18 | 2289
1563.46 | 2296
1563.73 | 2299
1564 | 2289
1564.27 | 2301
1564.54 | 2307
1564.82 | 2313
1565.09 | 2313
1565.36 | 2304
1565.63 | 2302
1565.9 | 2304
1566.18 | 2308
1566.45 | 2294
1566.72 | 2291
1566.99 | 2300
1567.26 | 2304
1567.54 | 2300
1567.81 | 2290
1568.08 | 2304
1568.35 | 2306
1568.62 | 2304
1568.9 | 2300
1569.17 | 2309
1569.44 | 2312
1569.71 | 2303
1569.98 | 2318
1570.26 | 2315
1570.53 | 2316
1570.8 | 2319
1571.07 | 2330
1571.34 | 2338
1571.62 | 2342
1571.89 | 2351
1572.16 | 2348
1572.43 | 2346
1572.7 | 2344
1572.98 | 2346
1573.25 | 2343
1573.52 | 2346
1573.79 | 2358
1574.06 | 2356
1574.34 | 2360
1574.61 | 2352
1574.88 | 2366
1575.15 | 2368
1575.42 | 2375
1575.7 | 2384
1575.97 | 2396
1576.24 | 2400
1576.51 | 2412
1576.78 | 2416
1577.06 | 2418
1577.33 | 2421
1577.6 | 2423
1577.87 | 2431
1578.14 | 2436
1578.42 | 2435
1578.69 | 2437
1578.96 | 2435
1579.23 | 2443
1579.5 | 2440
1579.78 | 2435
1580.05 | 2440
1580.32 | 2439
1580.59 | 2440
1580.86 | 2450
1581.14 | 2466
1581.41 | 2461
1581.68 | 2460
1581.95 | 2459
1582.22 | 2454
1582.5 | 2454
1582.77 | 2463
1583.04 | 2460
1583.31 | 2457
1583.58 | 2458
1583.86 | 2469
1584.13 | 2477
1584.4 | 2469
1584.67 | 2469
1584.94 | 2478
1585.22 | 2472
1585.49 | 2474
1585.76 | 2480
1586.03 | 2488
1586.3 | 2483
1586.58 | 2473
1586.85 | 2478
1587.12 | 2487
1587.39 | 2486
1587.66 | 2498
1587.94 | 2497
1588.21 | 2492
1588.48 | 2496
1588.75 | 2497
1589.02 | 2502
1589.3 | 2495
1589.57 | 2496
1589.84 | 2498
1590.11 | 2504
1590.38 | 2511
1590.66 | 2515
1590.93 | 2512
1591.2 | 2503
1591.47 | 2504
1591.74 | 2489
1592.02 | 2479
1592.29 | 2473
1592.56 | 2467
1592.83 | 2455
1593.1 | 2451
1593.38 | 2444
1593.65 | 2451
1593.92 | 2450
1594.19 | 2459
1594.46 | 2448
1594.74 | 2456
1595.01 | 2461
1595.28 | 2478
1595.55 | 2479
1595.82 | 2490
1596.1 | 2492
1596.37 | 2495
1596.64 | 2500
1596.91 | 2505
1597.18 | 2512
1597.46 | 2506
1597.73 | 2504
1598 | 2513
1598.27 | 2514
1598.54 | 2518
1598.82 | 2521
1599.09 | 2529
1599.36 | 2528
1599.63 | 2521
1599.9 | 2527
1600.18 | 2524
1600.45 | 2524
1600.72 | 2528
1600.99 | 2527
1601.26 | 2520
1601.54 | 2514
1601.81 | 2511
1602.08 | 2515
1602.35 | 2509
1602.62 | 2506
1602.9 | 2499
